layer,layer_name,gamma,spearman_rho,pval
0,relu1_1,7.636298261282241e-07,-0.21634031701743542,0.034254175461715934
0,relu1_1,7.778411071286482e-07,-0.21599367876439574,0.034550110977248874
0,relu1_1,7.923168624866261e-07,-0.215613130765057,0.034877467821067494
0,relu1_1,8.070620141149491e-07,-0.21378187737384702,0.036489420878590376
0,relu1_1,8.220815755240541e-07,-0.21505770163478805,0.03535993621360173
0,relu1_1,8.373806535266489e-07,-0.21492132392837768,0.035479252550206154
0,relu1_1,8.529644499741017e-07,-0.2144879764254616,0.035860632168575296
0,relu1_1,8.688382635251193e-07,-0.21429806802235282,0.03602884718014002
0,relu1_1,8.850074914473439e-07,-0.21470428648941947,0.035669834645310275
0,relu1_1,9.014776314524917e-07,-0.21454901841217516,0.03580670320651133
0,relu1_1,9.182542835656282e-07,-0.21489492300355192,0.035502389623367776
0,relu1_1,9.353431520292377e-07,-0.21439302222390721,0.03594465711759557
0,relu1_1,9.5275004724273e-07,-0.21422951709169835,0.03608972984929518
0,relu1_1,9.704808877380307e-07,-0.21376903747083542,0.0365009399730101
0,relu1_1,9.885417021919574e-07,-0.2144879764254616,0.035860632168575296
0,relu1_1,1.0069386314760271e-06,-0.2145415084102008,0.0358133344188458
0,relu1_1,1.0256779307444208e-06,-0.2145415084102008,0.0358133344188458
0,relu1_1,1.0447659715608053e-06,-0.2145415084102008,0.0358133344188458
0,relu1_1,1.0642092440647247e-06,-0.2145415084102008,0.0358133344188458
0,relu1_1,1.084014359178331e-06,-0.215002712967987,0.03540800499213518
0,relu1_1,1.10418805085416e-06,-0.2140396093326099,0.036258844952135716
0,relu1_1,1.1247371783647508e-06,-0.21294085729788392,0.03725039411025793
0,relu1_1,1.1456687286348725e-06,-0.21326641345632125,0.03695426174386873
0,relu1_1,1.1669898186171475e-06,-0.21352414541508413,0.036721224840683415
0,relu1_1,1.1887076977119033e-06,-0.21317145957677702,0.03704042921961386
0,relu1_1,1.2108297502320394e-06,-0.21196490764130174,0.03815007181189854
0,relu1_1,1.2333634979137747e-06,-0.21205914270211615,0.03806241586251655
0,relu1_1,1.2563166024741214e-06,-0.2107976125881715,0.03924994510230785
0,relu1_1,1.2796968682159416e-06,-0.21109675494137578,0.03896558670397717
0,relu1_1,1.303512244681509e-06,-0.2113002282304209,0.03877315479909992
0,relu1_1,1.327770829355429e-06,-0.2107840477482366,0.03926288053488583
0,relu1_1,1.352480870417874e-06,-0.2104584915897993,0.03957440101069436
0,relu1_1,1.377650769549055e-06,-0.21172002170374393,0.03837865079686659
0,relu1_1,1.4032890847858731e-06,-0.21173358654367883,0.03836595934069935
0,relu1_1,1.4294045334317611e-06,-0.21201916718504712,0.03809957984813074
0,relu1_1,1.4560059950206485e-06,-0.21193705914270217,0.038176008346928664
0,relu1_1,1.483102514336103e-06,-0.21212696690179061,0.03799943121804586
0,relu1_1,1.5107033044866557e-06,-0.2120184481823115,0.038100248560283434
0,relu1_1,1.5388177500383465e-06,-0.21182854042322305,0.03827721739968227
0,relu1_1,1.567455410205595e-06,-0.21108247422680418,0.03897912240520333
0,relu1_1,1.596626022101425e-06,-0.21108247422680418,0.03897912240520333
0,relu1_1,1.6263395040481906e-06,-0.2113944655453066,0.038684300767942305
0,relu1_1,1.6566059589499152e-06,-0.2110146500271297,0.03904346193351783
0,relu1_1,1.6874356777273756e-06,-0.2110146500271297,0.03904346193351783
0,relu1_1,1.7188391428171457e-06,-0.2110146500271297,0.03904346193351783
0,relu1_1,1.7508270317357268e-06,-0.21033640803038528,0.03969175211559443
0,relu1_1,1.7834102207100063e-06,-0.2107840477482366,0.03926288053488583
0,relu1_1,1.8165997883753285e-06,-0.2107840477482366,0.03926288053488583
0,relu1_1,1.850407019542302e-06,-0.21077048290830172,0.03927581952884483
0,relu1_1,1.8848434090337953e-06,-0.21077048290830172,0.03927581952884483
0,relu1_1,1.919920665593287e-06,-0.21056701030927838,0.03947033230044374
0,relu1_1,1.955650715865947e-06,-0.21056701030927838,0.03947033230044374
0,relu1_1,1.992045708453871e-06,-0.21056701030927838,0.03947033230044374
0,relu1_1,2.029118018046678e-06,-0.21056701030927838,0.03947033230044374
0,relu1_1,2.066880249629082e-06,-0.2092376559956593,0.040761045382919255
0,relu1_1,2.1053452427667084e-06,-0.20915697625247867,0.04084049974310411
0,relu1_1,2.144526075971665e-06,-0.20907487791644064,0.04092148367477308
0,relu1_1,2.1844360711494283e-06,-0.20907487791644064,0.04092148367477308
0,relu1_1,2.2250887981283694e-06,-0.20907487791644064,0.04092148367477308
0,relu1_1,2.266498079273693e-06,-0.20907487791644064,0.04092148367477308
0,relu1_1,2.308677994187172e-06,-0.20918339663591973,0.040814466430271555
0,relu1_1,2.351642884494346e-06,-0.20759631036353776,0.04240305140963167
0,relu1_1,2.3954073587208794e-06,-0.2068095496473142,0.04320943466910869
0,relu1_1,2.43998629725955e-06,-0.2068095496473142,0.04320943466910869
0,relu1_1,2.4853948574297983e-06,-0.2076776994031471,0.04232035200033398
0,relu1_1,2.531648478631358e-06,-0.20812533912099843,0.04186790135365859
0,relu1_1,2.5787628875937984e-06,-0.20735214324470974,0.04265195698059538
0,relu1_1,2.6267541037238384e-06,-0.20735214324470974,0.04265195698059538
0,relu1_1,2.6756384445520452e-06,-0.20735214324470974,0.04265195698059538
0,relu1_1,2.725432531281028e-06,-0.20735214324470974,0.04265195698059538
0,relu1_1,2.776153294436804e-06,-0.20735214324470974,0.04265195698059538
0,relu1_1,2.827817979625338e-06,-0.20723005968529576,0.04277686489322211
0,relu1_1,2.880444153396298e-06,-0.20618556701030932,0.04385800995224208
0,relu1_1,2.934049709215787e-06,-0.20618556701030932,0.04385800995224208
0,relu1_1,2.9886528735503824e-06,-0.20531741725447644,0.04477381164272574
0,relu1_1,3.0442722120643057e-06,-0.20381172002170378,0.04639976817483648
0,relu1_1,3.1009266359319234e-06,-0.2041372761801411,0.04604412718575489
0,relu1_1,3.158635408267819e-06,-0.20377102550189913,0.04644438285293252
0,relu1_1,3.2174181506763714e-06,-0.20394736842105268,0.04625130888712118
0,relu1_1,3.277294849923382e-06,-0.20394736842105268,0.04625130888712118
0,relu1_1,3.3382858647317643e-06,-0.2049104720564298,0.045208525307003894
0,relu1_1,3.4004119327037024e-06,-0.2049104720564298,0.045208525307003894
0,relu1_1,3.4636941773717343e-06,-0.2049104720564298,0.045208525307003894
0,relu1_1,3.5281541153808832e-06,-0.2049104720564298,0.045208525307003894
0,relu1_1,3.5938136638046257e-06,-0.2049104720564298,0.045208525307003894
0,relu1_1,3.660695147596906e-06,-0.20341833966359202,0.04683253370480092
0,relu1_1,3.72882130718283e-06,-0.20424579489962022,0.045926083324112764
0,relu1_1,3.7982153061907363e-06,-0.20347259902333156,0.046772643974404934
0,relu1_1,3.868900739327975e-06,-0.20364894194248512,0.046578440119915625
0,relu1_1,3.9409016404034476e-06,-0.20364894194248512,0.046578440119915625
0,relu1_1,4.014242490499326e-06,-0.203784590341834,0.04642950734735291
0,relu1_1,4.088948226294856e-06,-0.20385241454150846,0.04635518900124492
0,relu1_1,4.1650442485451855e-06,-0.2021161150298427,0.048289041620988064
0,relu1_1,4.242556430717777e-06,-0.20134291915355404,0.04917141866404879
0,relu1_1,4.321511127789762e-06,-0.20134291915355404,0.04917141866404879
0,relu1_1,4.401935185208879e-06,-0.2010173629951167,0.04954690768229445
0,relu1_1,4.483855948021182e-06,-0.20056972327726535,0.05006706610510553
0,relu1_1,4.567301270168747e-06,-0.19990504612045581,0.050847724984140745
0,relu1_1,4.652299523960189e-06,-0.2002848616386327,0.050400415107173156
0,relu1_1,4.738879609717651e-06,-0.2002848616386327,0.050400415107173156
0,relu1_1,4.827070965603188e-06,-0.2002848616386327,0.050400415107173156
0,relu1_1,4.916903577628021e-06,-0.20000000000000004,0.05073559194474597
0,relu1_1,5.008407989848212e-06,-0.19974226804123715,0.0510404281769834
0,relu1_1,5.101615314749834e-06,-0.19952523060227892,0.051298301377105504
0,relu1_1,5.1965572438276574e-06,-0.1997965274009767,0.05097612703298803
0,relu1_1,5.293266058360567e-06,-0.19960661964188828,0.05120147345121609
0,relu1_1,5.391774640387494e-06,-0.19978296256104183,0.05099219605801812
0,relu1_1,5.492116483887789e-06,-0.19964731416169293,0.05115311597688898
0,relu1_1,5.594325706169378e-06,-0.19998643516006515,0.050751598461051865
0,relu1_1,5.698437059469136e-06,-0.20028554085011008,0.05039961811351675
0,relu1_1,5.804485942768984e-06,-0.20071893651654915,0.04989318179056624
0,relu1_1,5.912508413831869e-06,-0.20071893651654915,0.04989318179056624
0,relu1_1,6.022541201461928e-06,-0.20059685295713514,0.05003541364901879
0,relu1_1,6.134621717992506e-06,-0.20059685295713514,0.05003541364901879
0,relu1_1,6.248788072006888e-06,-0.20134291915355404,0.04917141866404879
0,relu1_1,6.365079081295578e-06,-0.20134291915355404,0.04917141866404879
0,relu1_1,6.483534286054714e-06,-0.2007596310363538,0.049845845358429224
0,relu1_1,6.604193962330305e-06,-0.2008817145957678,0.04970405833169479
0,relu1_1,6.727099135712336e-06,-0.2008817145957678,0.04970405833169479
0,relu1_1,6.852291595284057e-06,-0.2008817145957678,0.04970405833169479
0,relu1_1,6.979813907830667e-06,-0.19842647856755294,0.05262030419975236
0,relu1_1,7.109709432312424e-06,-0.1977482365708085,0.05345025220915131
0,relu1_1,7.242022334607315e-06,-0.1971513836136734,0.05418947600283176
0,relu1_1,7.376797602527731e-06,-0.19869777536625072,0.05229130643697427
0,relu1_1,7.514081061116962e-06,-0.19869777536625072,0.05229130643697427
0,relu1_1,7.653919388230155e-06,-0.1986028214867065,0.05240626260714483
0,relu1_1,7.796360130405221e-06,-0.19791101465002717,0.05325009014100237
0,relu1_1,7.94145171902934e-06,-0.19700217037438963,0.054375587660498714
0,relu1_1,8.089243486805938e-06,-0.19696147585458496,0.05442643634842997
0,relu1_1,8.239785684528512e-06,-0.19697504069451985,0.05440948245080382
0,relu1_1,8.393129498166374e-06,-0.19686652197504073,0.05454523508469032
0,relu1_1,8.549327066268366e-06,-0.19682582745523608,0.05459621393608733
0,relu1_1,8.708431497690725e-06,-0.19683939229517095,0.05457921664277696
0,relu1_1,8.870496889654403e-06,-0.19670374389582207,0.05474938514547378
0,relu1_1,9.035578346138921e-06,-0.19632392837764517,0.055228174183682206
0,relu1_1,9.20373199661823e-06,-0.19597124253933806,0.05567583349890102
0,relu1_1,9.37501501514529e-06,-0.19609332609875207,0.05552053910464041
0,relu1_1,9.549485639791967e-06,-0.1959441128594683,0.05571039167279172
0,relu1_1,9.727203192450538e-06,-0.19664948453608252,0.054817574329753406
0,relu1_1,9.908228099003787e-06,-0.19538795442213786,0.056422717565933755
0,relu1_1,1.0092621909870484e-05,-0.19555073250135652,0.05621346398537118
0,relu1_1,1.0280447320933097e-05,-0.19575420510037986,0.05595279149487842
0,relu1_1,1.0471768194855202e-05,-0.1967986977753663,0.05463022155517487
0,relu1_1,1.0666649582795388e-05,-0.19683939229517095,0.05457921664277696
0,relu1_1,1.0865157746525373e-05,-0.1977482365708085,0.05345025220915131
0,relu1_1,1.1067360180959745e-05,-0.19765328269126428,0.05356729864750722
0,relu1_1,1.1273325637104872e-05,-0.19806022788931094,0.05306714983832828
0,relu1_1,1.148312414543511e-05,-0.19727346717308739,0.054037592128175355
0,relu1_1,1.1696827039703846e-05,-0.19758545849158984,0.053651032110487
0,relu1_1,1.1914506981197747e-05,-0.1960661964188823,0.05555501824482567
0,relu1_1,1.2136237983442418e-05,-0.19648670645686384,0.055022560079750496
0,relu1_1,1.2362095437367691e-05,-0.19658166033640806,0.05490290878373617
0,relu1_1,1.259215613694151e-05,-0.19644601193705918,0.05507390464439313
0,relu1_1,1.28264983052806e-05,-0.19597124253933806,0.05567583349890102
0,relu1_1,1.3065201621247199e-05,-0.19555073250135652,0.05621346398537118
0,relu1_1,1.330834724654076e-05,-0.19527943570265874,0.05656257406752254
0,relu1_1,1.355601785329369e-05,-0.1949674443841563,0.05696624357395694
0,relu1_1,1.3808297652180924e-05,-0.19504883342376564,0.05686071182286022
0,relu1_1,1.4065272421052364e-05,-0.19475040694519807,0.057248445595972475
0,relu1_1,1.4327029534098295e-05,-0.19548290830168208,0.056300575583888575
0,relu1_1,1.4593657991557576e-05,-0.1949674443841563,0.05696624357395694
0,relu1_1,1.4865248449978572e-05,-0.19549647314161697,0.056283144423442365
0,relu1_1,1.514189325304352e-05,-0.19538795442213786,0.056422717565933755
0,relu1_1,1.5423686462966275e-05,-0.19527943570265874,0.05656257406752254
0,relu1_1,1.5710723892474488e-05,-0.1955642973412914,0.05619605492283029
0,relu1_1,1.6003103137387017e-05,-0.19507596310363542,0.05682557015904928
0,relu1_1,1.630092360979741e-05,-0.1939907759088443,0.058245174797474694
0,relu1_1,1.6604286571875295e-05,-0.19329896907216498,0.05916520985574929
0,relu1_1,1.691329517029647e-05,-0.193176885512751,0.0593287943878807
0,relu1_1,1.7228054471313922e-05,-0.19411285946825832,0.058084036135457456
0,relu1_1,1.754867149648152e-05,-0.1949674443841563,0.05696624357395694
0,relu1_1,1.7875255259042355e-05,-0.19597124253933806,0.05567583349890102
0,relu1_1,1.8207916800994626e-05,-0.1960526315789474,0.05557226439652461
0,relu1_1,1.8546769230846977e-05,-0.1952387411828541,0.05661509339177011
0,relu1_1,1.8891927762076646e-05,-0.19588985349972873,0.05577956076809464
0,relu1_1,1.924350975230332e-05,-0.1964053174172545,0.05512528850241695
0,relu1_1,1.9601634743191856e-05,-0.1937601736299512,0.05855054480883215
0,relu1_1,1.9966424501097934e-05,-0.19693434617471517,0.05446035715255969
0,relu1_1,2.03380030584698e-05,-0.19639175257731964,0.055142425190629875
0,relu1_1,2.071649675602067e-05,-0.19511665762344008,0.05677289100395944
0,relu1_1,2.1102034285685967e-05,-0.19526587086272384,0.05658007607407162
0,relu1_1,2.1494746734379807e-05,-0.1958220293000543,0.05586612110393469
0,relu1_1,2.189476762856621e-05,-0.1954422137818774,0.056352895600100726
0,relu1_1,2.2302232979659363e-05,-0.1952387411828541,0.05661509339177011
0,relu1_1,2.2717281330269027e-05,-0.1961882799782963,0.05540000024491752
0,relu1_1,2.314005380130654e-05,-0.19575420510037986,0.05595279149487842
0,relu1_1,2.3570694139967276e-05,-0.19526587086272384,0.05658007607407162
0,relu1_1,2.4009348768606518e-05,-0.1949945740640261,0.05693104852398072
0,relu1_1,2.445616683452444e-05,-0.19472327726532832,0.057283801146551946
0,relu1_1,2.491130026067791e-05,-0.1942620727075421,0.05788758404027805
0,relu1_1,2.5374903797335716e-05,-0.1931633206728161,0.059346993220582615
0,relu1_1,2.584713507469564e-05,-0.19366521975040699,0.058676665079784515
0,relu1_1,2.63281546564802e-05,-0.1957948996201845,0.055900776048173596
0,relu1_1,2.6818126094530128e-05,-0.1967715680954965,0.05466424655612818
0,relu1_1,2.731721598441379e-05,-0.1969072164948454,0.05449429530710025
0,relu1_1,2.782559402207126e-05,-0.19881985892566473,0.05214381058399544
0,relu1_1,2.8343433061513092e-05,-0.19951166576234405,0.05131445401902282
0,relu1_1,2.8870909173592348e-05,-0.1999186109603907,0.05083169348530961
0,relu1_1,2.9408201705870607e-05,-0.19945740640260448,0.05137910648455033
0,relu1_1,2.9955493343598162e-05,-0.1990775908844276,0.05183355460232846
0,relu1_1,3.051297017182871e-05,-0.19986435160065116,0.050895844482568287
0,relu1_1,3.1080821738690636e-05,-0.19949810092240916,0.05133061084994813
0,relu1_1,3.165924111983521e-05,-0.19808735756918072,0.0530339435380821
0,relu1_1,3.224842498408439e-05,-0.19869777536625072,0.05229130643697427
0,relu1_1,3.284857366030047e-05,-0.1995523602821487,0.05126600865718366
0,relu1_1,3.345989120549975e-05,-0.1994438415626696,0.05139528007928624
0,relu1_1,3.408258547423452e-05,-0.19947097124253937,0.05136293708193402
0,relu1_1,3.4716868189265594e-05,-0.1987113402061856,0.05227490107623334
0,relu1_1,3.536295501355039e-05,-0.19914541508410205,0.05175216134492592
0,relu1_1,3.602106562357074e-05,-0.19997287032013025,0.05076760913917133
0,relu1_1,3.669142378402494e-05,-0.1995523602821487,0.05126600865718366
0,relu1_1,3.7374257423910643e-05,-0.1983450895279436,0.05271933485185202
0,relu1_1,3.806979871402284e-05,-0.1977482365708085,0.05345025220915131
0,relu1_1,3.877828414589453e-05,-0.19869777536625072,0.05229130643697427
0,relu1_1,3.949995461220647e-05,-0.19936245252306026,0.05149240972578467
0,relu1_1,4.023505548869293e-05,-0.20013564839934891,0.05057575551071216
0,relu1_1,4.098383671757261e-05,-0.20020347259902338,0.05049599309014013
0,relu1_1,4.174655289253135e-05,-0.20013564839934891,0.05057575551071216
0,relu1_1,4.252346334528678e-05,-0.1995387954422138,0.05128215292341837
0,relu1_1,4.331483223376403e-05,-0.19862995116657628,0.05237339679268487
0,relu1_1,4.41209286319119e-05,-0.1994438415626696,0.05139528007928624
0,relu1_1,4.494202662119142e-05,-0.19943027672273472,0.05141145786691969
0,relu1_1,4.577840538376616e-05,-0.19856212696690184,0.05245559313997172
0,relu1_1,4.6630349297427265e-05,-0.19682582745523608,0.05459621393608733
0,relu1_1,4.7498148032285043e-05,-0.1988334237655996,0.05212744330997191
0,relu1_1,4.838209664925957e-05,-0.19841291372761805,0.05263679867542717
0,relu1_1,4.9282495700405135e-05,-0.1985892566467716,0.05242270187582132
0,relu1_1,5.0199651331100794e-05,-0.1983722192078134,0.05268630761854561
0,relu1_1,5.113387538414321e-05,-0.19943027672273472,0.05141145786691969
0,relu1_1,5.2085485505776655e-05,-0.19787032013022252,0.0533000728102236
0,relu1_1,5.305480525369574e-05,-0.20004069451980472,0.05068759735894911
0,relu1_1,5.404216420705915e-05,-0.20033912099837226,0.0503367793571973
0,relu1_1,5.5047898078549675e-05,-0.2002984264785676,0.05038449995449186
0,relu1_1,5.607234882852027e-05,-0.2012615301139447,0.04926506994208469
0,relu1_1,5.711586478126435e-05,-0.20179055887140535,0.04865896050952258
0,relu1_1,5.8178800743449355e-05,-0.2011530113944656,0.0493901673295746
0,relu1_1,5.926151812475552e-05,-0.20084102007596313,0.04975128364987076
0,relu1_1,6.0364385060758635e-05,-0.20103092783505158,0.04953121519641678
0,relu1_1,6.148777653810017e-05,-0.20062398263700493,0.05000377770067498
0,relu1_1,6.263207452198692e-05,-0.20062398263700493,0.05000377770067498
0,relu1_1,6.379766808606283e-05,-0.20382528486163867,0.0463849045063764
0,relu1_1,6.498495354469889e-05,-0.20362181226261533,0.04660827409909364
0,relu1_1,6.619433458774387e-05,-0.20436787845903423,0.04579358388657197
0,relu1_1,6.742622241778336e-05,-0.20469343461747155,0.04544180040257326
0,relu1_1,6.868103588995308e-05,-0.20834237655995663,0.041649985631059004
0,relu1_1,6.995920165435375e-05,-0.20831524688008685,0.041677173320434455
